SYSTEM TIME,P,ES,E,S,caption
0.10226841505612418,0.05911679776338422,0.9997793008789041,0.0002206991210960335,18.94110390135776,
0.10365670642928701,0.05992182904753064,0.9997792915007656,0.0002207084992345779,18.940298879451756,
0.10558571819301492,0.06104040892964916,0.9997792784686441,0.00022072153135600496,18.93918031260176,
0.10651969120727511,0.061581993710581144,0.9997792721582985,0.00022072784170154005,18.938638734131175,
0.10894217667094938,0.0629867251374547,0.9997792557892388,0.00022074421076114203,18.937234019073365,
0.1095705070115601,0.06335107628815291,0.9997792515431085,0.00022074845689134664,18.936869672168793,
0.11120023409497118,0.06429610933123638,0.9997792405290318,0.00022075947096829887,18.935924650139793,
0.11273078492859712,0.06518363283844526,0.999779230184198,0.00022076981580193336,18.935037136977417,
0.11382718381570338,0.06581940380083094,0.9997792227731582,0.00022077722684176295,18.93440137342607,
0.11594805624214483,0.0670492382210308,0.9997792084358528,0.00022079156414717764,18.933171553343175,
0.11668565858788962,0.06747695312391278,0.9997792034491374,0.00022079655086250176,18.93274384342701,
0.11859880911071725,0.0685863354188656,0.9997791905138744,0.00022080948612551162,18.931634474067316,
0.12002256191181769,0.06941192970096005,0.9997791808865443,0.00022081911345595264,18.93080888941255,
0.1213096339163552,0.07015826661883455,0.9997791721827287,0.0002208278172715132,18.930062561198486,
0.12343197484863251,0.07138895252216844,0.9997791578289167,0.0002208421710836206,18.92883188964896,
0.12429785253316296,0.07189105066894491,0.9997791519722667,0.00022084802773356487,18.92832979735883,
0.12654371624878272,0.07319336393832057,0.9997791367802169,0.00022086321978353817,18.927027499281504,
0.12745518903618852,0.07372190139344457,0.9997791306139813,0.00022086938601932615,18.92649896799262,
0.1289660938394909,0.07459803262204456,0.9997791203917795,0.0002208796082209312,18.925622846986226,
0.13070906374723693,0.07560873187132397,0.9997791085983304,0.000220891401670009,18.924612159530398,
0.1317255249460022,0.07619814913882546,0.9997791017200693,0.00022089827993092932,18.92402274914116,
0.1340109076866624,0.07752337831379973,0.9997790862536381,0.0002209137463621636,18.922697535432615,
0.1346947319529809,0.07791990876906046,0.9997790816253872,0.00022091837461303058,18.922301009605604,
0.1364683959877779,0.07894840663944491,0.9997790696200403,0.0002209303799598871,18.92127252374057,
0.1377883439519459,0.07971380731825067,0.9997790606848858,0.0002209393151141434,18.920507131996917,
0.13898157642236764,0.08040572924206059,0.9997790526068958,0.00022094739310423204,18.919815218151097,
0.14128976359276083,0.0817441819986991,0.9997790369791741,0.00022096302082582348,18.918476781022186,
0.14209251073119045,0.08220967245894778,0.9997790315435917,0.00022096845640814518,18.918011295997516,
0.1441746300688591,0.08341703481923256,0.9997790174438907,0.00022098255610908393,18.916803947736934,
0.14535511478305438,0.08410156464869663,0.9997790094490627,0.0002209905509370272,18.9161194259023,
0.14675586055691991,0.08491381765418204,0.999778999961786,0.00022100003821394433,18.91530718238409,
0.14870217753908416,0.08604243201849911,0.9997789867779888,0.00022101322201104444,18.914178581203572,
0.14964452925135402,0.08658887521218923,0.999778980394194,0.00022101960580587875,18.913632144393684,
0.1520887468998163,0.08800620811020787,0.999778963834589,0.00022103616541079257,18.912214828055273,
0.15272271400947052,0.08837382775790022,0.9997789595390271,0.00022104046097265353,18.911847212703144,
0.15436706142008755,0.08932733844027581,0.9997789483967212,0.00022105160327844862,18.910893713163073,
0.1559113428680113,0.09022282368396582,0.9997789379314397,0.00022106206856000523,18.909998238384663,
0.1570175775801713,0.09086429797788208,0.9997789304341049,0.0002210695658948265,18.909356771588087,
0.15915747641241548,0.0921051649141067,0.9997789159298395,0.00022108407016031308,18.90811591915613,
0.1599016958094153,0.09253671673306377,0.9997789108850486,0.00022108911495125972,18.90768437238197,
0.16183200925904384,0.09365605099996023,0.99977889779913,0.00022110220087002416,18.90656505120099,
0.16326853458630794,0.09448905146750614,0.9997788880596605,0.0002211119403394565,18.90573206047291,
0.16456715294976385,0.09524208357413548,0.9997788792544556,0.00022112074554428548,18.90497903717149,
0.16670853346185077,0.09648380963119083,0.9997788647334224,0.00022113526657731213,18.90373732563547,
0.16758217895928504,0.09699041196594141,0.9997788588085375,0.00022114119146238534,18.9032307292256,
0.16984819038105547,0.0983044079386432,0.9997788434394718,0.00022115656052818254,18.901916748621968,
0.17076784001630713,0.09883768676156417,0.9997788372013814,0.00022116279861850738,18.90138347603714,
0.1722922991888203,0.09972167752841993,0.9997788268600537,0.00022117313994608214,18.900499495611605,
0.17405090532831385,0.10074144348944826,0.9997788149291553,0.00022118507084432744,18.899479741581477,
0.175076485228897,0.10133614826102062,0.9997788079707243,0.0002211920292753159,18.89888504376833,
0.1773823702019858,0.10267326571098441,0.9997787923240065,0.00022120767599307308,18.897547941965087,
0.17807232907490606,0.10307335333440662,0.9997787876418016,0.0002212123581982242,18.897147859023868,
0.17986190469932203,0.10411107758272013,0.9997787754964922,0.00022122450350777904,18.89611014692087,
0.18119369395356089,0.10488334446517877,0.9997787664571597,0.00022123354284029283,18.895337889077737,
0.18239763094581818,0.10558147343441839,0.9997787582849791,0.00022124171502098058,18.894639768280676,
0.18438288487842047,0.10673266596041504,0.9997787448079973,0.00022125519200274585,18.89348858923167,
0.1851928334838606,0.10720233221132364,0.9997787393091432,0.0002212606908567884,18.893018928479616,
0.18729363157228965,0.10842052549691471,0.9997787250452956,0.0002212749547042614,18.89180074945787,
0.1884847064478431,0.1091111960605858,0.9997787169573845,0.00022128304261535213,18.891110086982113,
0.18989801835118808,0.10993073557067888,0.9997787073596404,0.00022129264035950234,18.89029055706977,
0.19186179579738666,0.11106947443264975,0.9997786940223204,0.00022130597767937093,18.889151831545128,
0.19281260137320014,0.11162081962203668,0.9997786875641819,0.0002213124358180887,18.888600492813886,
0.19527874616648735,0.11305086703411245,0.9997786708117107,0.00022132918828946888,18.88717046215428,
0.1959184006127977,0.11342178449921726,0.9997786664661148,0.00022133353388523657,18.88679954903477,
0.19757749950998463,0.11438384887049595,0.9997786551940177,0.00022134480598231957,18.885837495935586,
0.1991356347499307,0.11528736727231195,0.9997786446068203,0.00022135539317966408,18.884933988120967,
0.20025179352460581,0.11593459606012878,0.9997786370221388,0.00022136297786126398,18.88428676691783,
0.20241088944907085,0.11718659448078718,0.999778622348878,0.0002213776511221024,18.883034783170427,
0.2031617852590775,0.11762201763529964,0.9997786172453036,0.00022138275469672512,18.882599365119486,
0.20510941560460286,0.11875139314940296,0.9997786040068921,0.00022139599310826676,18.881470002843795,
0.20621365003065167,0.11939170732020998,0.9997785965004813,0.0002214034995190896,18.880829696179404,
0.20752391833573433,0.12015149467730366,0.9997785875928407,0.00022141240715969839,18.88006991772995,
0.20968450923223342,0.12140435992792974,0.999778572902858,0.00022142709714222686,18.87881706716931,
0.2105659922278381,0.12191550685716468,0.9997785669090323,0.00022143309096791117,18.878305926233903,
0.2128523321013941,0.12324129033726847,0.9997785513611203,0.00022144863888004128,18.87698015830171,
0.21378023193922205,0.12377935306220483,0.9997785450504324,0.000221454949568088,18.876442101887463,
0.21531836707757096,0.12467127387425092,0.9997785345887467,0.00022146541125391762,18.8755501915371,
0.21709274972188397,0.1257001878833627,0.9997785225189771,0.00022147748102343808,18.874521289597755,
0.21812753012841382,0.1263002275925409,0.9997785154795464,0.00022148452045410273,18.873921256928007,
0.22045410126003134,0.12764933996571262,0.9997784996506761,0.00022150034932437963,18.872572160383708,
0.22115024977328057,0.12805301666820307,0.999778494913958,0.00022150508604235026,18.872168488417937,
0.2229558797306307,0.1291000500631163,0.9997784826272367,0.0002215173727637118,18.87112146730974,
0.2242996165034845,0.12987924474507143,0.999778473482647,0.00022152651735329794,18.87034228177238,
0.22551435404814182,0.13058363644235793,0.9997784652153002,0.0002215347847001167,18.869637898342436,
0.227517417749249,0.13174515600811315,0.9997784515813634,0.00022154841863703046,18.868476392410614,
0.22833463242626162,0.13221903550908445,0.9997784460184639,0.00022155398153653354,18.868002518472544,
0.23045427683304615,0.13344815688002054,0.9997784315884714,0.00022156841152906202,18.866773411531607,
0.23165603687459133,0.13414502326404656,0.9997784234063435,0.00022157659365666386,18.86607655332971,
0.23308202763851446,0.13497191464315578,0.9997784136967869,0.0002215863032132446,18.86524967166016,
0.23506342218705817,0.13612086882572147,0.9997784002040745,0.00022159979592569214,18.8641007309703,
0.23602275746626133,0.13667715998470567,0.9997783936706864,0.000221606329313882,18.863544446344704,
0.2385110261134025,0.1381200359678045,0.9997783767229987,0.00022162327700144376,18.862101587309294,
0.23915641891762507,0.13849428083375956,0.9997783723267594,0.00022162767324078087,18.86172734683958,
0.24083040163738012,0.1394649756257569,0.9997783609232892,0.0002216390767108312,18.86075666345105,
0.24240251495210394,0.14037659924803295,0.9997783502126902,0.00022164978730990502,18.85984505053937,
0.24352868681833634,0.14102963415107322,0.9997783425395971,0.00022165746040302524,18.859192023309422,
0.24570715205267302,0.14229286391237236,0.9997783276952804,0.000221672304719571,18.85792880839244,
0.24646478416997408,0.14273219313068103,0.9997783225322052,0.00022167746779464892,18.857489484337208,
0.24842988676175323,0.14387169996809981,0.9997783091394413,0.00022169086055863504,18.85634999089255,
0.24954402730569455,0.14451775822465956,0.9997783015455025,0.0002216984544974666,18.85570394022993,
0.25086605006435597,0.14528436142916593,0.9997782925339884,0.00022170746601172996,18.854937346036934,
0.25304602368216256,0.14654846579580313,0.9997782776726867,0.00022172232731338385,18.8536732565316,
0.25393541448635276,0.14706419808611398,0.9997782716089533,0.00022172839104673105,18.853157530305026,
0.2562422651788034,0.14840187481165323,0.9997782558796856,0.0002217441203142543,18.851819869308756,
0.25717848923200537,0.14894476435186516,0.9997782494953813,0.0002217505046186421,18.85127698615285,
0.25873042302366167,0.14984468634435522,0.9997782389116483,0.0002217610883516414,18.850377074744095,
0.2605207237042598,0.15088283046270914,0.9997782267010585,0.0002217732989414001,18.849338942836333,
0.26156478715473225,0.15148825296572893,0.9997782195794912,0.00022178042050864476,18.848733527454886,
0.26391223002098463,0.15284946786071532,0.9997782035659114,0.00022179643408847086,18.847372328573485,
0.26461462370199923,0.15325676583755254,0.9997781987739153,0.00022180122608459892,18.846965035388646,
0.26643645201615285,0.15431319188532247,0.9997781863437966,0.00022181365620333276,18.845908621770988,
0.26779224348914493,0.15509937651152378,0.9997781770924719,0.00022182290752809964,18.845122446396115,
0.26901787847825964,0.155810087115685,0.9997781687286225,0.00022183127137759002,18.844411744155803,
0.27103891171980254,0.1569820263582993,0.9997781549355258,0.00022184506447426818,18.843239818706284,
0.27186345765251874,0.15746015690363502,0.999778149307681,0.00022185069231892674,18.842761693788795,
0.27400211744850744,0.158700304388596,0.9997781347092093,0.00022186529079075738,18.841521560902308,
0.2748700820502797,0.15920361216512846,0.9997781287839237,0.00022187121607647605,18.84101825905106,
0.2763088654171935,0.16003792136400322,0.9997781189611927,0.0002218810388074747,18.840183959674917,
0.2783080351115998,0.16119718250481727,0.999778105311193,0.0002218946888070835,18.839024712184106,
0.27927597661440007,0.16175846400175986,0.9997780987016378,0.00022190129836233542,18.838463437296713,
0.28178656758910625,0.16321428363597695,0.9997780815563531,0.00022191844364694317,18.837007634807783,
0.28243775023021017,0.16359188575159334,0.9997780771088525,0.00022192289114759652,18.836630037139667,
0.28412675029572154,0.16457128838443502,0.9997780655724068,0.0002219344275932702,18.83565064604327,
0.2857129670829225,0.1654910899359285,0.9997780547369004,0.00022194526309972674,18.834730855327283,
0.2868492418684364,0.16614998303857564,0.9997780469743167,0.0002219530256832365,18.834071969987217,
0.2890472501752649,0.16742454489246605,0.9997780319568565,0.00022196804314319042,18.832797423150787,
0.2898116790314614,0.16786781521433558,0.9997780267335546,0.00022197326644501824,18.83235415805222,
0.29179441061350375,0.16901754425919094,0.9997780131845537,0.00022198681544580837,18.83120444255636,
0.292918546143398,0.1696693981294384,0.9997780055020182,0.0002219944979813669,18.830552596368644,
0.2942524288051697,0.1704428783236432,0.9997779963853617,0.0002220036146377314,18.829779125291097,
0.2961058404129421,0.17151761840114493,0.9997779837166474,0.00022201628335221082,18.82870439788231,
0.2970032099668896,0.17203797718723068,0.9997779775822863,0.0002220224177132588,18.828184045230582,
0.2993307554813643,0.173387653851015,0.9997779616697872,0.0002220383302125747,18.826834384479298,
0.30027537842670926,0.17393541350725422,0.9997779552111045,0.00022204478889518037,18.826286631281736,
0.3018412346597774,0.17484340845776816,0.9997779445040611,0.00022205549593863527,18.82537864703826,
0.30364759617780884,0.17589086548750674,0.9997779321511931,0.0002220678488065273,18.824331202361396,
0.30470102595067067,0.17650171907272946,0.9997779249466389,0.000222075053360843,18.823720355980722,
0.3070695277924726,0.17787514505971636,0.9997779087464366,0.00022209125356320133,18.82234694619394,
0.30777822266682703,0.1782860967968915,0.9997779038985896,0.00022209610141009047,18.821935999304614,
0.30961639465369556,0.17935199975780924,0.9997778913235879,0.00022210867641181306,18.820870108918697,
0.31098434896987787,0.18014523703415336,0.9997778819644219,0.0002221180355777632,18.82007688100152,
0.31222097916472885,0.18086232323129398,0.9997778735030697,0.00022212649693004785,18.81935980326573,
0.31426014315195694,0.18204477562435178,0.9997778595491634,0.00022214045083629347,18.818177364826578,
0.31509208610927636,0.18252719534962442,0.9997778538557004,0.00022214614429942218,18.81769495079477,
0.317249931882057,0.1837784678624592,0.9997778390870022,0.00022216091299756348,18.816443693050637,
0.3181256830185259,0.18428629067694816,0.9997778330926187,0.0002221669073812578,18.815935876230533,
0.3195773737512293,0.1851280842379504,0.9997778231553326,0.00022217684466749037,18.815094092606817,
0.3215944780528284,0.18629774479670358,0.9997778093461278,0.0002221906538721741,18.81392444585727,
0.3225711029858983,0.18686406139797285,0.9997778026594766,0.0002221973405233782,18.813358135942646,
0.325104216542394,0.18833294079573157,0.9997777853141848,0.00022221468581522615,18.811889273890174,
0.3257612409611678,0.1887139302775798,0.9997777808147976,0.00022221918520255442,18.811508288907714,
0.3274653930934639,0.18970211886589003,0.999777769143754,0.00022223085624626008,18.810520111990442,
0.3290658398757877,0.19063017170759336,0.999777758181816,0.00022224181818431528,18.80959207011068,
0.33021230821415415,0.19129497556145467,0.9997777503286501,0.0002222496713503879,18.80892727410998,
0.3324300349149238,0.19258097116368358,0.9997777351359333,0.0002222648640672028,18.807641293700467,
0.3332013214837502,0.19302821794320335,0.9997777298516694,0.0002222701483310364,18.80719405220521,
0.33520184020621996,0.19418826089489366,0.9997777161445243,0.000222283855476246,18.80603402296067,
0.33633606038736547,0.19484596236899573,0.9997777083723102,0.000222291627690443,18.805376329258777,
0.3376819093477696,0.1956263812436624,0.9997776991492275,0.00022230085077301777,18.804595919607195,
0.3395519479628666,0.19671076252197392,0.9997776863326077,0.00022231366739294226,18.8035115511455,
0.3404573678441584,0.1972357893050843,0.9997776801266233,0.00022231987337715425,18.802986530568372,
0.3428057938344838,0.19859757355066096,0.9997776640283174,0.00022233597168307972,18.801624762421106,
0.34375889101866774,0.19915024700953102,0.9997776574942113,0.00022234250578916944,18.801072095496334,
0.34533879459175865,0.20006638733525647,0.9997776466621242,0.000222353337876185,18.800155966002695,
0.34716136102944484,0.20112324081636895,0.9997776341649782,0.00022236583502218115,18.79909912501873,
0.34822424115023565,0.20173957420245142,0.9997776268762701,0.0002223731237302327,18.798482798921356,
0.35061399088824513,0.20312532081908818,0.9997776104868211,0.00022238951317910612,18.797097068694168,
0.35132904348412103,0.2035399590920732,0.9997776055823382,0.0002223944176621386,18.796682435325668,
0.35318370576324926,0.20461542397726812,0.9997775928604159,0.000222407139584428,18.795606983162394,
0.35456393203582776,0.20541577716841972,0.9997775833918919,0.00022241660810839883,18.794806639439766,
0.35581165607471277,0.2061392961497701,0.9997775748316652,0.00022242516833504477,18.794083129018638,
0.3578691134590521,0.20733235599979152,0.999777560714687,0.00022243928531326423,18.792890083285595,
0.35870851979988927,0.2078191033803965,0.9997775549546821,0.0002224450453181474,18.792403341664993,
0.36088572366739585,0.2090816007163662,0.9997775400133619,0.00022245998663806163,18.791140859270342,
0.3617693311917818,0.20959397907022714,0.9997775339489078,0.00022246605109221596,18.790628486980932,
0.363234045082614,0.21044332413061118,0.9997775238954539,0.0002224761045460825,18.789779151974003,
0.3649237294555792,0.21142312303177796,0.9997775122967184,0.0002224877032814937,18.78879936467157,
0.3659091157182141,0.21199451990531146,0.9997775055320328,0.00022249446796717405,18.78822797456272,
0.3684649539072098,0.2134765762206019,0.9997774879842917,0.00022251201570837065,18.786745935795174,
0.36912787251040413,0.21386098345540774,0.9997774834323842,0.0002225165676160359,18.78636153311227,
0.37084731263909954,0.21485803681452464,0.9997774716250986,0.00022252837490172698,18.785364491560436,
0.37246211707423005,0.2157944149655025,0.9997774605351843,0.00022253946481584264,18.784428124499374,
0.3736188704120967,0.2164651825935903,0.9997774525903291,0.00022254740967116193,18.783757364816143,
0.3758564924010705,0.21776271451179027,0.9997774372202138,0.0002225627797863772,18.782459848268054,
0.37663469820325846,0.2182139734201874,0.9997774318742428,0.0002225681257572458,18.78200859470563,
0.3786531636350895,0.2193844228006845,0.9997774180070202,0.00022258199297985293,18.780838159192356,
0.3797975589371745,0.2200480243351768,0.9997774101440313,0.0002225898559689879,18.780174565520852,
0.38115548154621043,0.220835444134455,0.9997774008132212,0.00022259918677896252,18.779387155052387,
0.3830422963299794,0.22192955310096088,0.9997773878468873,0.0002226121531129425,18.778293059052213,
0.38395583875832706,0.22245928975584267,0.9997773815684041,0.00022261843159625464,18.77776332867581,
0.38632533254383544,0.22383329019551396,0.9997773652820188,0.0002226347179815287,18.77638934452252,
0.38693991820787704,0.2241896705196845,0.9997773610573396,0.0002226389426608333,18.776032968423028,
0.3885339951400705,0.22511402929174534,0.9997773500989147,0.00022264990108575032,18.77510862060939,
0.39037291187219847,0.22618036351859774,0.9997773374559961,0.00022266254400447443,18.77404229902546,
0.39144532712025376,0.2268022258641326,0.9997773300822622,0.00022266991773818579,18.773420444053663,
0.3938565153699416,0.2282004036372085,0.9997773135016057,0.00022268649839478168,18.77202228286125,
0.39457798272263644,0.22861876151744256,0.9997773085398995,0.00022269146010100015,18.77160392994272,
0.39644928322889683,0.22970387410570692,0.9997772956695337,0.00022270433046694436,18.770518830224827,
0.3978418915499354,0.23051140704761997,0.9997772860905179,0.00022271390948284345,18.769711306861932,
0.39910080895603944,0.23124141652085614,0.9997772774303916,0.00022272256960921354,18.768981306048822,
0.4011767238480668,0.23244517898596426,0.9997772631486499,0.00022273685135085916,18.76777755786545,
0.4020236605266438,0.23293629284473613,0.999777257321413,0.00022274267858781404,18.767286449833914,
0.40422039615088506,0.23421011570027,0.99977724220568,0.0002227577943206381,18.76601264209412,
0.4051119305430636,0.23472709046065324,0.9997772360704281,0.000222763929572443,18.765495673468983,
0.40658978442314003,0.23558405476393485,0.9997772258996009,0.0002227741003996959,18.764638719336528,
0.4082946270018313,0.2365726431737058,0.9997772141654392,0.00022278583456150202,18.763650142660918,
0.4092888531921638,0.23714916589262064,0.9997772073217636,0.00022279267823713408,18.763073626785673,
0.41186761987697273,0.23864451733036446,0.9997771895691008,0.00022281043090006394,18.761578293100587,
0.4125364855414807,0.23903237297743857,0.9997771849640312,0.0002228150359695449,18.76119044205858,
0.4142713508156181,0.24003837062971423,0.9997771730188395,0.00022282698116145996,18.7601844563515,
0.4159006417064598,0.24098314877302007,0.9997771617993857,0.00022283820061516136,18.75923968942765,
0.41706777231084435,0.24165993367399025,0.9997771537617207,0.00022284623828007402,18.758562912564344,
